,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
3865,Hyundai Grand,Hyundai,Grand,6,70000,Individual,Diesel,Manual,24,1120,70,5,380000
3866,Hyundai Grand,Hyundai,Grand,5,37400,Individual,Diesel,Manual,24,1120,70,5,520000
3867,Hyundai Grand,Hyundai,Grand,5,5000,Individual,Diesel,Manual,24,1120,70,5,535000
3868,Hyundai Grand,Hyundai,Grand,6,110000,Individual,Diesel,Manual,24,1120,70,5,380000
3869,Hyundai Grand,Hyundai,Grand,7,60000,Individual,Diesel,Manual,24,1120,70,5,480000
3870,Hyundai Grand,Hyundai,Grand,6,50000,Individual,Diesel,Manual,24,1120,70,5,470000
3871,Hyundai Grand,Hyundai,Grand,5,80000,Individual,Diesel,Manual,24,1120,70,5,480000
3872,Hyundai Grand,Hyundai,Grand,6,30000,Individual,Diesel,Manual,24,1120,70,5,335000
3874,Hyundai Grand,Hyundai,Grand,8,40000,Individual,Diesel,Manual,24,1120,70,5,380000
3875,Hyundai Grand,Hyundai,Grand,8,40000,Individual,Diesel,Manual,24,1120,70,5,350000
3876,Hyundai Grand,Hyundai,Grand,4,40000,Individual,Diesel,Manual,24,1120,70,5,425000
3877,Hyundai Grand,Hyundai,Grand,7,80000,Individual,Diesel,Manual,24,1120,70,5,240000
3878,Hyundai Grand,Hyundai,Grand,6,147000,Individual,Diesel,Manual,24,1120,70,5,350000
3879,Hyundai Grand,Hyundai,Grand,6,112000,Individual,Diesel,Manual,24,1120,70,5,350000
3880,Hyundai Grand,Hyundai,Grand,8,83000,Individual,Diesel,Manual,24,1120,70,5,315000
3881,Hyundai Grand,Hyundai,Grand,6,50000,Individual,Diesel,Manual,24,1120,70,5,345000
3882,Hyundai Grand,Hyundai,Grand,7,165000,Individual,Diesel,Manual,24,1120,70,5,416000
3883,Hyundai Grand,Hyundai,Grand,5,110000,Individual,Diesel,Manual,24,1120,70,5,480000
3884,Hyundai Grand,Hyundai,Grand,7,46000,Individual,Diesel,Manual,24,1120,70,5,320000
3885,Hyundai Grand,Hyundai,Grand,6,110000,Individual,Diesel,Manual,24,1120,70,5,325000
3886,Ford Figo,Ford,Figo,7,93334,Dealer,Petrol,Manual,15.6,1196,70.02,5,446000
3887,Ford Figo,Ford,Figo,10,56000,Dealer,Petrol,Manual,15.6,1196,70.02,5,370000
3889,Ford Figo,Ford,Figo,8,73000,Dealer,Petrol,Manual,15.6,1196,70.02,5,299000
3890,Ford Figo,Ford,Figo,9,32000,Dealer,Petrol,Manual,15.6,1196,70.02,5,315000
3891,Ford Figo,Ford,Figo,10,56000,Dealer,Petrol,Manual,15.6,1196,70.02,5,364000
3896,Ford Figo,Ford,Figo,6,26000,Individual,Petrol,Manual,15.6,1196,70.02,5,290000
3897,Ford Figo,Ford,Figo,7,30000,Individual,Petrol,Manual,15.6,1196,70.02,5,295000
3898,Ford Figo,Ford,Figo,6,35000,Individual,Petrol,Manual,15.6,1196,70.02,5,350000
3902,Ford Figo,Ford,Figo,7,60000,Individual,Petrol,Manual,15.6,1196,70.02,5,175000
3905,Ford Figo,Ford,Figo,7,69800,Individual,Petrol,Manual,15.6,1196,70.02,5,380000
3906,Ford Figo,Ford,Figo,7,105000,Individual,Petrol,Manual,15.6,1196,70.02,5,285000
3907,Renault Triber,Renault,Triber,1,1784,Dealer,Petrol,Manual,20,999,71,7,660000
3908,Renault Triber,Renault,Triber,2,2709,Dealer,Petrol,Manual,20,999,71,7,575000
3909,Renault Triber,Renault,Triber,1,5600,Individual,Petrol,Manual,20,999,71,7,800000
3910,Renault Triber,Renault,Triber,1,4500,Individual,Petrol,Manual,20,999,71,7,770000
3911,Renault Triber,Renault,Triber,2,11000,Dealer,Petrol,Manual,20,999,72,7,725000
3912,Renault Triber,Renault,Triber,2,10000,Individual,Petrol,Manual,20,999,72,7,550000
3914,Renault Triber,Renault,Triber,2,10000,Individual,Petrol,Manual,20,999,72,7,660000
3915,Renault Triber,Renault,Triber,2,20500,Individual,Petrol,Manual,20,999,72,7,650000
3916,Renault Triber,Renault,Triber,2,23000,Individual,Petrol,Manual,20,999,72,7,550000
3917,Renault Triber,Renault,Triber,2,35000,Individual,Petrol,Manual,20,999,72,7,550000
3918,Renault Triber,Renault,Triber,2,7100,Individual,Petrol,Manual,20,999,72,7,710000
3919,Renault Triber,Renault,Triber,2,15000,Individual,Petrol,Manual,20,999,72,7,654000
3921,Maruti Eeco,Maruti,Eeco,10,34304,Dealer,Petrol,Manual,16.11,1196,72.42,5,299000
3923,Maruti Eeco,Maruti,Eeco,2,7647,Dealer,Petrol,Manual,16.11,1196,72.42,5,465000
3925,Maruti Eeco,Maruti,Eeco,7,63000,Dealer,Petrol,Manual,15.37,1196,72.42,7,295000
3926,Maruti Eeco,Maruti,Eeco,11,35000,Dealer,Petrol,Manual,16.11,1196,72.42,5,250000
3927,Maruti Eeco,Maruti,Eeco,2,34197,Dealer,Petrol,Manual,16.11,1196,72.42,5,465000
3928,Maruti Eeco,Maruti,Eeco,3,33000,Dealer,Petrol,Manual,16.11,1196,72.42,5,350000
3929,Maruti Eeco,Maruti,Eeco,2,29500,Dealer,Petrol,Manual,16.11,1196,72.42,5,424000
3930,Maruti Eeco,Maruti,Eeco,10,70000,Dealer,Petrol,Manual,16.11,1196,72.42,5,275000
3932,Maruti Eeco,Maruti,Eeco,5,40000,Dealer,Petrol,Manual,15.37,1196,72.42,7,365000
3933,Maruti Eeco,Maruti,Eeco,2,7557,Dealer,Petrol,Manual,16.11,1196,72.42,5,450000
3934,Maruti Eeco,Maruti,Eeco,1,20000,Individual,Petrol,Manual,16.11,1196,72.42,5,480000
3935,Maruti Eeco,Maruti,Eeco,1,8200,Individual,Petrol,Manual,16.11,1196,72.42,5,410000
3936,Maruti Eeco,Maruti,Eeco,6,39900,Dealer,CNG,Manual,15.1,1196,73,5,275000
3937,Maruti Eeco,Maruti,Eeco,4,40000,Dealer,Petrol,Manual,15.37,1196,73,7,325000
3938,Maruti Eeco,Maruti,Eeco,3,76826,Dealer,CNG,Manual,15.1,1196,73,5,365000
3940,Maruti Eeco,Maruti,Eeco,8,55000,Dealer,Petrol,Manual,15.37,1196,73,7,335000
3942,Maruti Eeco,Maruti,Eeco,7,161209,Dealer,Petrol,Manual,15.37,1196,73,5,250000
3946,Maruti Eeco,Maruti,Eeco,4,73630,Dealer,CNG,Manual,15.1,1196,73,5,395000
3947,Maruti Eeco,Maruti,Eeco,5,16000,Dealer,Petrol,Manual,15.37,1196,73,5,385000
3950,Maruti Eeco,Maruti,Eeco,6,59000,Dealer,Petrol,Manual,15.1,1196,73,7,365000
3951,Maruti Eeco,Maruti,Eeco,6,8403,Dealer,Petrol,Manual,15.37,1196,73,5,345000
3955,Maruti Eeco,Maruti,Eeco,6,62000,Dealer,CNG,Manual,15.1,1196,73,5,295000
3956,Maruti Eeco,Maruti,Eeco,7,63000,Dealer,Petrol,Manual,15.37,1196,73,5,315000
3957,Maruti Eeco,Maruti,Eeco,7,41600,Dealer,Petrol,Manual,15.37,1196,73,7,321000
3959,Maruti Eeco,Maruti,Eeco,8,39600,Dealer,Petrol,Manual,15.37,1196,73,5,300000
3960,Maruti Eeco,Maruti,Eeco,11,97438,Dealer,CNG,Manual,15.1,1196,73,5,260000
3961,Maruti Eeco,Maruti,Eeco,5,55000,Dealer,Petrol,Manual,15.37,1196,73,5,355000
3962,Maruti Eeco,Maruti,Eeco,9,72422,Dealer,Petrol,Manual,15.37,1196,73,7,290000
3963,Maruti Eeco,Maruti,Eeco,6,58500,Dealer,Petrol,Manual,15.37,1196,73,7,349000
3966,Maruti Eeco,Maruti,Eeco,10,79345,Dealer,Petrol,Manual,15.37,1196,73,7,235000
3967,Maruti Eeco,Maruti,Eeco,1,2000,Dealer,Petrol,Manual,15.37,1196,73,5,437000
3968,Maruti Eeco,Maruti,Eeco,10,62000,Dealer,Petrol,Manual,15.37,1196,73,5,350000
3969,Maruti Eeco,Maruti,Eeco,1,8001,Dealer,Petrol,Manual,15.37,1196,73,5,425000
3970,Maruti Eeco,Maruti,Eeco,1,5512,Dealer,Petrol,Manual,15.37,1196,73,5,465000
3971,Maruti Eeco,Maruti,Eeco,9,56000,Dealer,Petrol,Manual,15.37,1196,73,7,175000
3972,Maruti Eeco,Maruti,Eeco,5,51000,Dealer,CNG,Manual,15.1,1196,73,5,291000
3973,Maruti Eeco,Maruti,Eeco,5,29000,Dealer,CNG,Manual,15.1,1196,73,5,295000
3974,Maruti Eeco,Maruti,Eeco,2,17000,Dealer,Petrol,Manual,15.37,1196,73,7,390000
3975,Maruti Eeco,Maruti,Eeco,2,12000,Dealer,CNG,Manual,15.1,1196,73,5,420000
3976,Maruti Eeco,Maruti,Eeco,6,37000,Dealer,Petrol,Manual,15.37,1196,73,5,265000
3977,Maruti Eeco,Maruti,Eeco,6,37000,Dealer,Petrol,Manual,15.37,1196,73,5,260000
3978,Maruti Eeco,Maruti,Eeco,5,38640,Dealer,CNG,Manual,15.1,1196,73,5,285000
3984,Maruti Eeco,Maruti,Eeco,10,93456,Dealer,Petrol,Manual,15.37,1196,73,7,285000
3985,Maruti Eeco,Maruti,Eeco,4,27000,Dealer,Petrol,Manual,15.37,1196,73,5,410000
3986,Maruti Eeco,Maruti,Eeco,4,19955,Dealer,Petrol,Manual,15.37,1196,73,5,390000
3987,Maruti Eeco,Maruti,Eeco,9,65000,Dealer,Petrol,Manual,15.37,1196,73,5,175000
3990,Maruti Eeco,Maruti,Eeco,4,48000,Dealer,CNG,Manual,15.1,1196,73,5,421000
3991,Maruti Eeco,Maruti,Eeco,6,49000,Dealer,CNG,Manual,15.1,1196,73,5,375000
3994,Maruti Eeco,Maruti,Eeco,5,37000,Dealer,CNG,Manual,15.1,1196,73,5,285000
3995,Maruti Eeco,Maruti,Eeco,3,36000,Dealer,CNG,Manual,15.1,1196,73,5,435000
3996,Maruti Eeco,Maruti,Eeco,2,17000,Dealer,Petrol,Manual,15.37,1196,73,5,465000
3997,Maruti Eeco,Maruti,Eeco,6,58000,Dealer,Petrol,Manual,15.37,1196,73,5,375000
3998,Maruti Eeco,Maruti,Eeco,8,20000,Individual,Petrol,Manual,15.37,1196,73,5,375000
3999,Maruti Eeco,Maruti,Eeco,9,20000,Individual,CNG,Manual,15.1,1196,73,5,220000
4001,Maruti Eeco,Maruti,Eeco,6,40000,Individual,Petrol,Manual,15.37,1196,73,7,215000
4002,Maruti Eeco,Maruti,Eeco,2,13000,Individual,Petrol,Manual,15.37,1196,73,5,340000
4003,Maruti Eeco,Maruti,Eeco,2,50000,Individual,Petrol,Manual,15.37,1196,73,7,380000
4004,Maruti Eeco,Maruti,Eeco,2,25000,Individual,Petrol,Manual,15.37,1196,73,5,411000
4007,Maruti Eeco,Maruti,Eeco,7,30000,Individual,Petrol,Manual,15.37,1196,73,5,250000
4008,Maruti Eeco,Maruti,Eeco,5,15000,Individual,Petrol,Manual,15.37,1196,73,5,350000
4009,Maruti Eeco,Maruti,Eeco,3,59000,Individual,Petrol,Manual,15.37,1196,73,7,360000
4010,Maruti Eeco,Maruti,Eeco,5,15000,Individual,Petrol,Manual,15.37,1196,73,7,350000
4011,Maruti Eeco,Maruti,Eeco,2,25000,Individual,Petrol,Manual,15.37,1196,73,5,370000
4012,Maruti Eeco,Maruti,Eeco,11,10000,Individual,Petrol,Manual,15.37,1196,73,5,208000
4013,Maruti Eeco,Maruti,Eeco,8,18000,Individual,Petrol,Manual,15.37,1196,73,7,225000
4014,Maruti Eeco,Maruti,Eeco,5,5000,Individual,Petrol,Manual,15.37,1196,73,5,308000
4015,Maruti Eeco,Maruti,Eeco,11,7000,Individual,Petrol,Manual,15.37,1196,73,7,230000
4017,Maruti Eeco,Maruti,Eeco,7,50000,Individual,Petrol,Manual,15.37,1196,73,7,250000
4018,Maruti Eeco,Maruti,Eeco,5,50000,Individual,Petrol,Manual,15.37,1196,73,7,350000
4019,Maruti Eeco,Maruti,Eeco,2,25000,Individual,Petrol,Manual,15.37,1196,73,5,385000
4020,Maruti Eeco,Maruti,Eeco,5,40000,Individual,Petrol,Manual,15.37,1196,73,5,310000
4021,Maruti Eeco,Maruti,Eeco,8,40000,Individual,Petrol,Manual,15.37,1196,73,7,162000
4022,Maruti Eeco,Maruti,Eeco,1,10000,Individual,Petrol,Manual,15.37,1196,73,5,368000
4023,Maruti Eeco,Maruti,Eeco,6,20000,Individual,Petrol,Manual,15.37,1196,73,7,300000
4024,Maruti Eeco,Maruti,Eeco,9,96500,Individual,CNG,Manual,15.1,1196,73,5,170000
4027,Maruti Eeco,Maruti,Eeco,6,70000,Individual,Petrol,Manual,15.37,1196,73,5,250000
4028,Maruti Eeco,Maruti,Eeco,3,20000,Individual,Petrol,Manual,15.37,1196,73,5,400000
4029,Maruti Eeco,Maruti,Eeco,2,15000,Individual,Petrol,Manual,15.37,1196,73,5,322000
4030,Maruti Eeco,Maruti,Eeco,2,10000,Individual,Petrol,Manual,15.37,1196,73,5,415000
4031,Maruti Eeco,Maruti,Eeco,5,10000,Individual,Petrol,Manual,15.37,1196,73,5,290000
4033,Maruti Eeco,Maruti,Eeco,5,63530,Individual,Petrol,Manual,15.37,1196,73,5,245000
4034,Maruti Eeco,Maruti,Eeco,5,203125,Individual,Petrol,Manual,15.37,1196,73,5,240000
4035,Maruti Eeco,Maruti,Eeco,2,70000,Individual,Petrol,Manual,15.37,1196,73,5,400000
4036,Maruti Eeco,Maruti,Eeco,2,4000,Individual,Petrol,Manual,15.37,1196,73,5,420000
4037,Maruti Eeco,Maruti,Eeco,6,50000,Individual,Petrol,Manual,15.37,1196,73,5,335000
4038,Maruti Eeco,Maruti,Eeco,2,30000,Individual,Petrol,Manual,15.37,1196,73,5,345000
4039,Maruti Eeco,Maruti,Eeco,11,110000,Individual,Petrol,Manual,15.37,1196,73,7,180000
4040,Maruti Eeco,Maruti,Eeco,6,60000,Individual,Petrol,Manual,15.37,1196,73,7,250000
4042,Maruti Eeco,Maruti,Eeco,11,22000,Individual,Petrol,Manual,15.37,1196,73,5,130000
4043,Maruti Eeco,Maruti,Eeco,10,100000,Individual,Petrol,Manual,15.37,1196,73,7,150000
4046,Maruti Eeco,Maruti,Eeco,2,30000,Individual,Petrol,Manual,15.37,1196,73,7,370000
4047,Maruti Eeco,Maruti,Eeco,2,13500,Individual,Petrol,Manual,15.37,1196,73,5,420000
4048,Maruti Eeco,Maruti,Eeco,2,1500,Individual,Petrol,Manual,15.37,1196,73,5,380000
4049,Maruti Eeco,Maruti,Eeco,3,20000,Individual,Petrol,Manual,15.37,1196,73,5,350000
4051,Maruti Eeco,Maruti,Eeco,4,55000,Individual,Petrol,Manual,15.37,1196,73,5,345000
4052,Volkswagen Polo,Volkswagen,Polo,8,90000,Dealer,Diesel,Manual,22.07,1199,73.9,5,365000
4053,Volkswagen Polo,Volkswagen,Polo,10,63000,Dealer,Petrol,Manual,16.47,1198,73.9,5,249000
4055,Volkswagen Polo,Volkswagen,Polo,10,98000,Dealer,Diesel,Manual,22.07,1199,73.9,5,200000
4057,Volkswagen Polo,Volkswagen,Polo,9,62000,Dealer,Petrol,Manual,16.47,1198,73.9,5,310000
4058,Volkswagen Polo,Volkswagen,Polo,10,63000,Dealer,Petrol,Manual,16.47,1198,73.9,5,245000
4059,Volkswagen Polo,Volkswagen,Polo,11,61000,Dealer,Petrol,Manual,16.47,1198,73.9,5,235000
4061,Volkswagen Polo,Volkswagen,Polo,7,40266,Dealer,Diesel,Manual,22.07,1199,73.9,5,475000
4062,Volkswagen Polo,Volkswagen,Polo,9,38000,Dealer,Diesel,Manual,22.07,1199,73.9,5,295000
4063,Volkswagen Polo,Volkswagen,Polo,7,51200,Dealer,Diesel,Manual,22.07,1199,73.9,5,535000
4065,Volkswagen Polo,Volkswagen,Polo,9,58200,Dealer,Petrol,Manual,16.47,1198,73.9,5,325000
4066,Volkswagen Polo,Volkswagen,Polo,8,33000,Dealer,Petrol,Manual,16.47,1198,73.9,5,395000
4067,Volkswagen Polo,Volkswagen,Polo,10,65894,Dealer,Petrol,Manual,16.47,1198,73.9,5,375000
4068,Volkswagen Polo,Volkswagen,Polo,9,45710,Dealer,Petrol,Manual,16.47,1198,73.9,5,354000
4069,Volkswagen Polo,Volkswagen,Polo,7,43000,Dealer,Petrol,Manual,16.47,1198,73.9,5,479000
4070,Volkswagen Polo,Volkswagen,Polo,10,105000,Dealer,Diesel,Manual,22.07,1199,73.9,5,315000
4071,Volkswagen Polo,Volkswagen,Polo,9,90100,Dealer,Diesel,Manual,22.07,1199,73.9,5,375000
4072,Volkswagen Polo,Volkswagen,Polo,9,70000,Dealer,Diesel,Manual,22.07,1199,73.9,5,385000
4073,Volkswagen Polo,Volkswagen,Polo,10,70250,Dealer,Diesel,Manual,22.07,1199,73.9,5,299000
4074,Volkswagen Polo,Volkswagen,Polo,8,49000,Dealer,Diesel,Manual,22.07,1199,73.9,5,380000
4075,Volkswagen Polo,Volkswagen,Polo,7,79000,Dealer,Diesel,Manual,22.07,1199,73.9,5,440000
4076,Volkswagen Polo,Volkswagen,Polo,7,43000,Dealer,Petrol,Manual,16.47,1198,73.9,5,525000
4077,Volkswagen Polo,Volkswagen,Polo,8,73000,Dealer,Diesel,Manual,22.07,1199,73.9,5,420000
4078,Volkswagen Polo,Volkswagen,Polo,8,113566,Dealer,Diesel,Manual,22.07,1199,73.9,5,415000
4079,Volkswagen Polo,Volkswagen,Polo,9,92000,Dealer,Diesel,Manual,22.07,1199,73.9,5,385000
4081,Volkswagen Polo,Volkswagen,Polo,9,72000,Dealer,Petrol,Manual,16.47,1198,73.9,5,311000
4082,Volkswagen Polo,Volkswagen,Polo,5,43000,Dealer,Petrol,Manual,16.47,1198,73.9,5,550000
4083,Volkswagen Polo,Volkswagen,Polo,5,76574,Dealer,Diesel,Manual,22.07,1199,73.9,5,650000
4084,Volkswagen Polo,Volkswagen,Polo,9,30000,Dealer,Petrol,Manual,16.47,1198,73.9,5,300000
4087,Volkswagen Polo,Volkswagen,Polo,8,70000,Dealer,Diesel,Manual,22.07,1199,73.9,5,545000
4088,Volkswagen Polo,Volkswagen,Polo,8,144653,Dealer,Diesel,Manual,22.07,1199,73.9,5,250000
4089,Volkswagen Polo,Volkswagen,Polo,8,72986,Dealer,Diesel,Manual,22.07,1199,73.9,5,500000
4090,Volkswagen Polo,Volkswagen,Polo,8,101840,Dealer,Diesel,Manual,22.07,1199,73.9,5,450000
4092,Volkswagen Polo,Volkswagen,Polo,8,50000,Dealer,Diesel,Manual,22.07,1199,73.9,5,300000
4093,Volkswagen Polo,Volkswagen,Polo,8,58000,Dealer,Diesel,Manual,22.07,1199,73.9,5,460000
4094,Volkswagen Polo,Volkswagen,Polo,8,23000,Dealer,Petrol,Manual,16.47,1198,73.9,5,350000
4095,Volkswagen Polo,Volkswagen,Polo,7,71377,Dealer,Diesel,Manual,22.07,1199,73.9,5,365000
4097,Volkswagen Polo,Volkswagen,Polo,9,55000,Dealer,Diesel,Manual,22.07,1199,73.9,5,210000
4098,Volkswagen Polo,Volkswagen,Polo,8,68000,Dealer,Petrol,Manual,16.47,1198,73.9,5,359000
4099,Volkswagen Polo,Volkswagen,Polo,10,199000,Dealer,Petrol,Manual,16.47,1198,73.9,5,199000
4100,Volkswagen Polo,Volkswagen,Polo,8,58000,Dealer,Diesel,Manual,22.07,1199,73.9,5,460000
4101,Volkswagen Polo,Volkswagen,Polo,8,61000,Dealer,Diesel,Manual,22.07,1199,73.9,5,278000
4104,Volkswagen Polo,Volkswagen,Polo,8,56000,Dealer,Petrol,Manual,16.47,1198,73.9,5,355000
4105,Volkswagen Polo,Volkswagen,Polo,8,69000,Dealer,Petrol,Manual,16.47,1198,73.9,5,440000
4108,Volkswagen Polo,Volkswagen,Polo,10,62000,Dealer,Petrol,Manual,16.47,1198,73.9,5,315000
4111,Volkswagen Polo,Volkswagen,Polo,8,53000,Dealer,Diesel,Manual,22.07,1199,73.9,5,299000
4112,Volkswagen Polo,Volkswagen,Polo,8,89103,Dealer,Diesel,Manual,22.07,1199,73.9,5,234000
4113,Volkswagen Polo,Volkswagen,Polo,10,27282,Dealer,Petrol,Manual,16.47,1198,73.9,5,285000
4114,Volkswagen Polo,Volkswagen,Polo,10,64845,Dealer,Petrol,Manual,16.47,1198,73.9,5,275000
4115,Volkswagen Polo,Volkswagen,Polo,8,70000,Dealer,Diesel,Manual,22.07,1199,73.9,5,365000
4116,Volkswagen Polo,Volkswagen,Polo,11,48000,Dealer,Petrol,Manual,16.47,1198,73.9,5,200000
4117,Volkswagen Polo,Volkswagen,Polo,5,74200,Dealer,Diesel,Manual,22.07,1199,73.9,5,387000
4119,Volkswagen Polo,Volkswagen,Polo,8,38000,Dealer,Petrol,Manual,16.47,1198,73.9,5,376000
4120,Volkswagen Polo,Volkswagen,Polo,9,62000,Dealer,Diesel,Manual,22.07,1199,73.9,5,225000
4122,Volkswagen Polo,Volkswagen,Polo,8,46000,Dealer,Petrol,Manual,16.47,1198,73.9,5,365000
4123,Volkswagen Polo,Volkswagen,Polo,11,106451,Dealer,Petrol,Manual,16.47,1198,73.9,5,225000
4124,Volkswagen Polo,Volkswagen,Polo,7,62200,Dealer,Diesel,Manual,22.07,1199,73.9,5,350000
4125,Volkswagen Polo,Volkswagen,Polo,8,69000,Dealer,Petrol,Manual,17.24,1198,73.9,5,350000
4127,Volkswagen Polo,Volkswagen,Polo,9,54000,Dealer,Diesel,Manual,22.07,1199,73.9,5,255000
4128,Volkswagen Polo,Volkswagen,Polo,8,83703,Dealer,Diesel,Manual,22.07,1199,73.9,5,236000
4129,Volkswagen Polo,Volkswagen,Polo,10,78800,Dealer,Diesel,Manual,22.07,1199,73.9,5,220000
4130,Volkswagen Polo,Volkswagen,Polo,9,55000,Dealer,Diesel,Manual,22.07,1199,73.9,5,240000
4131,Volkswagen Polo,Volkswagen,Polo,9,91000,Dealer,Diesel,Manual,22.07,1199,73.9,5,385000
4133,Volkswagen Polo,Volkswagen,Polo,9,65000,Dealer,Diesel,Manual,22.07,1199,73.9,5,365000
4135,Volkswagen Polo,Volkswagen,Polo,6,33000,Dealer,Petrol,Manual,16.47,1198,73.9,5,615000
4137,Volkswagen Polo,Volkswagen,Polo,9,57000,Dealer,Diesel,Manual,22.07,1199,73.9,5,335000
4138,Volkswagen Polo,Volkswagen,Polo,9,60000,Dealer,Diesel,Manual,22.07,1199,73.9,5,260000
4139,Volkswagen Polo,Volkswagen,Polo,9,58700,Dealer,Petrol,Manual,16.47,1198,73.9,5,299000
4140,Volkswagen Polo,Volkswagen,Polo,11,50000,Dealer,Petrol,Manual,16.47,1198,73.9,5,395000
4141,Volkswagen Polo,Volkswagen,Polo,5,70000,Dealer,Diesel,Manual,22.07,1199,73.9,5,675000
4145,Volkswagen Polo,Volkswagen,Polo,6,43000,Dealer,Petrol,Manual,17.24,1198,73.9,5,600000
4146,Volkswagen Polo,Volkswagen,Polo,10,61000,Dealer,Petrol,Manual,16.47,1198,73.9,5,320000
4147,Volkswagen Polo,Volkswagen,Polo,9,39000,Dealer,Diesel,Manual,22.07,1199,73.9,5,365000
4148,Volkswagen Polo,Volkswagen,Polo,11,50000,Dealer,Petrol,Manual,16.47,1198,73.9,5,395000
4149,Volkswagen Polo,Volkswagen,Polo,11,51000,Dealer,Petrol,Manual,16.47,1198,73.9,5,275000
4151,Volkswagen Polo,Volkswagen,Polo,7,20000,Dealer,Petrol,Manual,16.47,1198,73.9,5,650000
4153,Volkswagen Polo,Volkswagen,Polo,9,55252,Dealer,Diesel,Manual,22.07,1199,73.9,5,375000
4155,Volkswagen Polo,Volkswagen,Polo,10,63000,Dealer,Petrol,Manual,16.47,1198,73.9,5,250000
4156,Volkswagen Polo,Volkswagen,Polo,9,104233,Dealer,Diesel,Manual,22.07,1199,73.9,5,380000
4157,Volkswagen Polo,Volkswagen,Polo,8,37000,Dealer,Petrol,Manual,16.47,1198,73.9,5,361000
4158,Volkswagen Polo,Volkswagen,Polo,9,67000,Dealer,Diesel,Manual,22.07,1199,73.9,5,465000
4160,Volkswagen Polo,Volkswagen,Polo,10,49000,Dealer,Petrol,Manual,16.47,1198,73.9,5,285000
4161,Volkswagen Polo,Volkswagen,Polo,10,21000,Dealer,Petrol,Manual,16.47,1198,73.9,5,285000
4162,Volkswagen Polo,Volkswagen,Polo,11,350000,Individual,Petrol,Manual,16.47,1198,73.9,5,173000
4163,Volkswagen Polo,Volkswagen,Polo,11,60000,Individual,Petrol,Manual,16.47,1198,73.9,5,200000
4164,Volkswagen Polo,Volkswagen,Polo,9,35000,Individual,Diesel,Manual,22.07,1199,73.9,5,290000
4166,Volkswagen Polo,Volkswagen,Polo,8,90000,Individual,Diesel,Manual,22.07,1199,73.9,5,250000
4167,Volkswagen Polo,Volkswagen,Polo,8,93500,Individual,Diesel,Manual,22.07,1199,73.9,5,315000
4168,Volkswagen Polo,Volkswagen,Polo,8,60000,Individual,Petrol,Manual,16.47,1198,73.9,5,350000
4169,Volkswagen Polo,Volkswagen,Polo,8,70000,Individual,Diesel,Manual,22.07,1199,73.9,5,500000
4170,Volkswagen Polo,Volkswagen,Polo,8,110000,Individual,Diesel,Manual,22.07,1199,73.9,5,375000
4171,Volkswagen Polo,Volkswagen,Polo,9,96000,Individual,Diesel,Manual,22.07,1199,73.9,5,300000
4172,Volkswagen Polo,Volkswagen,Polo,8,60000,Individual,Diesel,Manual,22.07,1199,73.9,5,400000
4173,Volkswagen Polo,Volkswagen,Polo,9,60000,Individual,Diesel,Manual,22.07,1199,73.9,5,300000
4174,Volkswagen Polo,Volkswagen,Polo,9,70000,Individual,Diesel,Manual,22.07,1199,73.9,5,425000
4175,Volkswagen Polo,Volkswagen,Polo,9,120000,Individual,Diesel,Manual,22.07,1199,73.9,5,300000
4178,Volkswagen Polo,Volkswagen,Polo,11,39800,Individual,Petrol,Manual,16.47,1198,73.9,5,265000
4179,Volkswagen Polo,Volkswagen,Polo,10,120000,Individual,Petrol,Manual,16.47,1198,73.9,5,300000
4180,Volkswagen Polo,Volkswagen,Polo,9,50000,Individual,Diesel,Manual,22.07,1199,73.9,5,380000
4181,Volkswagen Polo,Volkswagen,Polo,9,80000,Individual,Diesel,Manual,22.07,1199,73.9,5,300000
4182,Volkswagen Polo,Volkswagen,Polo,9,110000,Individual,Diesel,Manual,22.07,1199,73.9,5,320000
4183,Volkswagen Polo,Volkswagen,Polo,10,70000,Individual,Petrol,Manual,16.47,1198,73.9,5,380000
4184,Volkswagen Polo,Volkswagen,Polo,8,123000,Individual,Petrol,Manual,16.47,1198,73.9,5,230000
4185,Volkswagen Polo,Volkswagen,Polo,8,32000,Individual,Diesel,Manual,22.07,1199,73.9,5,300000
4186,Volkswagen Polo,Volkswagen,Polo,8,35000,Individual,Petrol,Manual,16.47,1198,73.9,5,335000
4187,Volkswagen Polo,Volkswagen,Polo,9,90000,Individual,Diesel,Manual,22.07,1199,73.9,5,210000
4188,Volkswagen Polo,Volkswagen,Polo,8,120000,Individual,Diesel,Manual,22.07,1199,73.9,5,375000
4190,Volkswagen Polo,Volkswagen,Polo,8,100000,Individual,Diesel,Manual,22.07,1199,73.9,5,290000
4192,Maruti Swift Dzire,Maruti,Swift Dzire,3,32000,Dealer,Diesel,Manual,19.3,1248,73.9,5,675000
4193,Maruti Swift Dzire,Maruti,Swift Dzire,2,14000,Dealer,Diesel,Manual,19.3,1248,73.9,5,725000
4194,Maruti Swift Dzire,Maruti,Swift Dzire,12,94000,Dealer,Diesel,Manual,19.3,1248,73.9,5,255000
4195,Maruti Swift Dzire,Maruti,Swift Dzire,7,50900,Dealer,Diesel,Manual,19.3,1248,73.9,5,450000
